hour,day_of_week,location,latitude,longitude,demand,supply
23,1,andhra_pradesh_ananthapur,14.6819,77.6006,57,82
23,2,andhra_pradesh_ananthapur,14.6819,77.6006,57,82
23,3,andhra_pradesh_ananthapur,14.6819,77.6006,57,82
23,4,andhra_pradesh_ananthapur,14.6819,77.6006,57,82
23,5,andhra_pradesh_ananthapur,14.6819,77.6006,52,79
23,6,andhra_pradesh_ananthapur,14.6819,77.6006,52,79
0,0,andhra_pradesh_tirupati,13.6288,79.4192,64,92
0,1,andhra_pradesh_tirupati,13.6288,79.4192,64,92
0,2,andhra_pradesh_tirupati,13.6288,79.4192,64,92
0,3,andhra_pradesh_tirupati,13.6288,79.4192,64,92
0,4,andhra_pradesh_tirupati,13.6288,79.4192,64,92
0,5,andhra_pradesh_tirupati,13.6288,79.4192,59,90
0,6,andhra_pradesh_tirupati,13.6288,79.4192,59,90
1,0,andhra_pradesh_tirupati,13.6288,79.4192,64,92
1,1,andhra_pradesh_tirupati,13.6288,79.4192,64,92
1,2,andhra_pradesh_tirupati,13.6288,79.4192,64,92
1,3,andhra_pradesh_tirupati,13.6288,79.4192,64,92
1,4,andhra_pradesh_tirupati,13.6288,79.4192,64,92
1,5,andhra_pradesh_tirupati,13.6288,79.4192,59,90
1,6,andhra_pradesh_tirupati,13.6288,79.4192,59,90
2,0,andhra_pradesh_tirupati,13.6288,79.4192,64,92
2,1,andhra_pradesh_tirupati,13.6288,79.4192,64,92
2,2,andhra_pradesh_tirupati,13.6288,79.4192,64,92
2,3,andhra_pradesh_tirupati,13.6288,79.4192,64,92
2,4,andhra_pradesh_tirupati,13.6288,79.4192,64,92
2,5,andhra_pradesh_tirupati,13.6288,79.4192,59,90
2,6,andhra_pradesh_tirupati,13.6288,79.4192,59,90
3,0,andhra_pradesh_tirupati,13.6288,79.4192,64,92
3,1,andhra_pradesh_tirupati,13.6288,79.4192,64,92
3,2,andhra_pradesh_tirupati,13.6288,79.4192,64,92
3,3,andhra_pradesh_tirupati,13.6288,79.4192,64,92
3,4,andhra_pradesh_tirupati,13.6288,79.4192,64,92
3,5,andhra_pradesh_tirupati,13.6288,79.4192,59,90
3,6,andhra_pradesh_tirupati,13.6288,79.4192,59,90
4,0,andhra_pradesh_tirupati,13.6288,79.4192,64,92
4,1,andhra_pradesh_tirupati,13.6288,79.4192,64,92
4,2,andhra_pradesh_tirupati,13.6288,79.4192,64,92
4,3,andhra_pradesh_tirupati,13.6288,79.4192,64,92
4,4,andhra_pradesh_tirupati,13.6288,79.4192,64,92
4,5,andhra_pradesh_tirupati,13.6288,79.4192,59,90
4,6,andhra_pradesh_tirupati,13.6288,79.4192,59,90
5,0,andhra_pradesh_tirupati,13.6288,79.4192,64,92
5,1,andhra_pradesh_tirupati,13.6288,79.4192,64,92
5,2,andhra_pradesh_tirupati,13.6288,79.4192,64,92
5,3,andhra_pradesh_tirupati,13.6288,79.4192,64,92
5,4,andhra_pradesh_tirupati,13.6288,79.4192,64,92
5,5,andhra_pradesh_tirupati,13.6288,79.4192,59,90
5,6,andhra_pradesh_tirupati,13.6288,79.4192,59,90
6,0,andhra_pradesh_tirupati,13.6288,79.4192,103,92
6,1,andhra_pradesh_tirupati,13.6288,79.4192,103,92
6,2,andhra_pradesh_tirupati,13.6288,79.4192,103,92
6,3,andhra_pradesh_tirupati,13.6288,79.4192,103,92
6,4,andhra_pradesh_tirupati,13.6288,79.4192,103,92
6,5,andhra_pradesh_tirupati,13.6288,79.4192,94,90
6,6,andhra_pradesh_tirupati,13.6288,79.4192,94,90
7,0,andhra_pradesh_tirupati,13.6288,79.4192,185,77
7,1,andhra_pradesh_tirupati,13.6288,79.4192,185,77
7,2,andhra_pradesh_tirupati,13.6288,79.4192,185,77
7,3,andhra_pradesh_tirupati,13.6288,79.4192,185,77
7,4,andhra_pradesh_tirupati,13.6288,79.4192,185,77
7,5,andhra_pradesh_tirupati,13.6288,79.4192,169,75
7,6,andhra_pradesh_tirupati,13.6288,79.4192,169,75
8,0,andhra_pradesh_tirupati,13.6288,79.4192,185,77
8,1,andhra_pradesh_tirupati,13.6288,79.4192,185,77
8,2,andhra_pradesh_tirupati,13.6288,79.4192,185,77
8,3,andhra_pradesh_tirupati,13.6288,79.4192,185,77
8,4,andhra_pradesh_tirupati,13.6288,79.4192,185,77
8,5,andhra_pradesh_tirupati,13.6288,79.4192,169,75
8,6,andhra_pradesh_tirupati,13.6288,79.4192,169,75
9,0,andhra_pradesh_tirupati,13.6288,79.4192,185,77
9,1,andhra_pradesh_tirupati,13.6288,79.4192,185,77
9,2,andhra_pradesh_tirupati,13.6288,79.4192,185,77
9,3,andhra_pradesh_tirupati,13.6288,79.4192,185,77
9,4,andhra_pradesh_tirupati,13.6288,79.4192,185,77
9,5,andhra_pradesh_tirupati,13.6288,79.4192,169,75
9,6,andhra_pradesh_tirupati,13.6288,79.4192,169,75
10,0,andhra_pradesh_tirupati,13.6288,79.4192,185,77
10,1,andhra_pradesh_tirupati,13.6288,79.4192,185,77
10,2,andhra_pradesh_tirupati,13.6288,79.4192,185,77
10,3,andhra_pradesh_tirupati,13.6288,79.4192,185,77
10,4,andhra_pradesh_tirupati,13.6288,79.4192,185,77
10,5,andhra_pradesh_tirupati,13.6288,79.4192,169,75
10,6,andhra_pradesh_tirupati,13.6288,79.4192,169,75
11,0,andhra_pradesh_tirupati,13.6288,79.4192,103,92
11,1,andhra_pradesh_tirupati,13.6288,79.4192,103,92
11,2,andhra_pradesh_tirupati,13.6288,79.4192,103,92
11,3,andhra_pradesh_tirupati,13.6288,79.4192,103,92
11,4,andhra_pradesh_tirupati,13.6288,79.4192,103,92
11,5,andhra_pradesh_tirupati,13.6288,79.4192,94,90
11,6,andhra_pradesh_tirupati,13.6288,79.4192,94,90
12,0,andhra_pradesh_tirupati,13.6288,79.4192,91,92
12,1,andhra_pradesh_tirupati,13.6288,79.4192,91,92
12,2,andhra_pradesh_tirupati,13.6288,79.4192,91,92
12,3,andhra_pradesh_tirupati,13.6288,79.4192,91,92
12,4,andhra_pradesh_tirupati,13.6288,79.4192,91,92
12,5,andhra_pradesh_tirupati,13.6288,79.4192,83,90
12,6,andhra_pradesh_tirupati,13.6288,79.4192,83,90
13,0,andhra_pradesh_tirupati,13.6288,79.4192,91,92
13,1,andhra_pradesh_tirupati,13.6288,79.4192,91,92
13,2,andhra_pradesh_tirupati,13.6288,79.4192,91,92
13,3,andhra_pradesh_tirupati,13.6288,79.4192,91,92
13,4,andhra_pradesh_tirupati,13.6288,79.4192,91,92
13,5,andhra_pradesh_tirupati,13.6288,79.4192,83,90
13,6,andhra_pradesh_tirupati,13.6288,79.4192,83,90
14,0,andhra_pradesh_tirupati,13.6288,79.4192,91,92
14,1,andhra_pradesh_tirupati,13.6288,79.4192,91,92
14,2,andhra_pradesh_tirupati,13.6288,79.4192,91,92
14,3,andhra_pradesh_tirupati,13.6288,79.4192,91,92
14,4,andhra_pradesh_tirupati,13.6288,79.4192,91,92
14,5,andhra_pradesh_tirupati,13.6288,79.4192,83,90
14,6,andhra_pradesh_tirupati,13.6288,79.4192,83,90
15,0,andhra_pradesh_tirupati,13.6288,79.4192,91,92
15,1,andhra_pradesh_tirupati,13.6288,79.4192,91,92
15,2,andhra_pradesh_tirupati,13.6288,79.4192,91,92
15,3,andhra_pradesh_tirupati,13.6288,79.4192,91,92
15,4,andhra_pradesh_tirupati,13.6288,79.4192,91,92
15,5,andhra_pradesh_tirupati,13.6288,79.4192,83,90
15,6,andhra_pradesh_tirupati,13.6288,79.4192,83,90
16,0,andhra_pradesh_tirupati,13.6288,79.4192,103,92
16,1,andhra_pradesh_tirupati,13.6288,79.4192,103,92
16,2,andhra_pradesh_tirupati,13.6288,79.4192,103,92
16,3,andhra_pradesh_tirupati,13.6288,79.4192,103,92
16,4,andhra_pradesh_tirupati,13.6288,79.4192,103,92
16,5,andhra_pradesh_tirupati,13.6288,79.4192,94,90
16,6,andhra_pradesh_tirupati,13.6288,79.4192,94,90
17,0,andhra_pradesh_tirupati,13.6288,79.4192,185,77
17,1,andhra_pradesh_tirupati,13.6288,79.4192,185,77
17,2,andhra_pradesh_tirupati,13.6288,79.4192,185,77
17,3,andhra_pradesh_tirupati,13.6288,79.4192,185,77
17,4,andhra_pradesh_tirupati,13.6288,79.4192,185,77
17,5,andhra_pradesh_tirupati,13.6288,79.4192,169,75
17,6,andhra_pradesh_tirupati,13.6288,79.4192,169,75
18,0,andhra_pradesh_tirupati,13.6288,79.4192,185,77
18,1,andhra_pradesh_tirupati,13.6288,79.4192,185,77
18,2,andhra_pradesh_tirupati,13.6288,79.4192,185,77
18,3,andhra_pradesh_tirupati,13.6288,79.4192,185,77
18,4,andhra_pradesh_tirupati,13.6288,79.4192,185,77
18,5,andhra_pradesh_tirupati,13.6288,79.4192,169,75
18,6,andhra_pradesh_tirupati,13.6288,79.4192,169,75
19,0,andhra_pradesh_tirupati,13.6288,79.4192,185,77
19,1,andhra_pradesh_tirupati,13.6288,79.4192,185,77
19,2,andhra_pradesh_tirupati,13.6288,79.4192,185,77
19,3,andhra_pradesh_tirupati,13.6288,79.4192,185,77
19,4,andhra_pradesh_tirupati,13.6288,79.4192,185,77
19,5,andhra_pradesh_tirupati,13.6288,79.4192,169,75
19,6,andhra_pradesh_tirupati,13.6288,79.4192,169,75
20,0,andhra_pradesh_tirupati,13.6288,79.4192,185,77
20,1,andhra_pradesh_tirupati,13.6288,79.4192,185,77
20,2,andhra_pradesh_tirupati,13.6288,79.4192,185,77
20,3,andhra_pradesh_tirupati,13.6288,79.4192,185,77
20,4,andhra_pradesh_tirupati,13.6288,79.4192,185,77
20,5,andhra_pradesh_tirupati,13.6288,79.4192,169,75
20,6,andhra_pradesh_tirupati,13.6288,79.4192,169,75
21,0,andhra_pradesh_tirupati,13.6288,79.4192,185,77
21,1,andhra_pradesh_tirupati,13.6288,79.4192,185,77
21,2,andhra_pradesh_tirupati,13.6288,79.4192,185,77
21,3,andhra_pradesh_tirupati,13.6288,79.4192,185,77
21,4,andhra_pradesh_tirupati,13.6288,79.4192,185,77
21,5,andhra_pradesh_tirupati,13.6288,79.4192,169,75
21,6,andhra_pradesh_tirupati,13.6288,79.4192,169,75
22,0,andhra_pradesh_tirupati,13.6288,79.4192,64,92
22,1,andhra_pradesh_tirupati,13.6288,79.4192,64,92
22,2,andhra_pradesh_tirupati,13.6288,79.4192,64,92
22,3,andhra_pradesh_tirupati,13.6288,79.4192,64,92
22,4,andhra_pradesh_tirupati,13.6288,79.4192,64,92
22,5,andhra_pradesh_tirupati,13.6288,79.4192,59,90
22,6,andhra_pradesh_tirupati,13.6288,79.4192,59,90
23,0,andhra_pradesh_tirupati,13.6288,79.4192,64,92
23,1,andhra_pradesh_tirupati,13.6288,79.4192,64,92
23,2,andhra_pradesh_tirupati,13.6288,79.4192,64,92
23,3,andhra_pradesh_tirupati,13.6288,79.4192,64,92
23,4,andhra_pradesh_tirupati,13.6288,79.4192,64,92
23,5,andhra_pradesh_tirupati,13.6288,79.4192,59,90
23,6,andhra_pradesh_tirupati,13.6288,79.4192,59,90
0,0,andhra_pradesh_chittoor,13.2172,79.1003,60,87
0,1,andhra_pradesh_chittoor,13.2172,79.1003,60,87
0,2,andhra_pradesh_chittoor,13.2172,79.1003,60,87
0,3,andhra_pradesh_chittoor,13.2172,79.1003,60,87
0,4,andhra_pradesh_chittoor,13.2172,79.1003,60,87
0,5,andhra_pradesh_chittoor,13.2172,79.1003,55,84
0,6,andhra_pradesh_chittoor,13.2172,79.1003,55,84
1,0,andhra_pradesh_chittoor,13.2172,79.1003,60,87
1,1,andhra_pradesh_chittoor,13.2172,79.1003,60,87
1,2,andhra_pradesh_chittoor,13.2172,79.1003,60,87
1,3,andhra_pradesh_chittoor,13.2172,79.1003,60,87
1,4,andhra_pradesh_chittoor,13.2172,79.1003,60,87
1,5,andhra_pradesh_chittoor,13.2172,79.1003,55,84
1,6,andhra_pradesh_chittoor,13.2172,79.1003,55,84
2,0,andhra_pradesh_chittoor,13.2172,79.1003,60,87
2,1,andhra_pradesh_chittoor,13.2172,79.1003,60,87
2,2,andhra_pradesh_chittoor,13.2172,79.1003,60,87
2,3,andhra_pradesh_chittoor,13.2172,79.1003,60,87
2,4,andhra_pradesh_chittoor,13.2172,79.1003,60,87
2,5,andhra_pradesh_chittoor,13.2172,79.1003,55,84
2,6,andhra_pradesh_chittoor,13.2172,79.1003,55,84
3,0,andhra_pradesh_chittoor,13.2172,79.1003,60,87
3,1,andhra_pradesh_chittoor,13.2172,79.1003,60,87
3,2,andhra_pradesh_chittoor,13.2172,79.1003,60,87
3,3,andhra_pradesh_chittoor,13.2172,79.1003,60,87
3,4,andhra_pradesh_chittoor,13.2172,79.1003,60,87
3,5,andhra_pradesh_chittoor,13.2172,79.1003,55,84
3,6,andhra_pradesh_chittoor,13.2172,79.1003,55,84
4,0,andhra_pradesh_chittoor,13.2172,79.1003,60,87
4,1,andhra_pradesh_chittoor,13.2172,79.1003,60,87
4,2,andhra_pradesh_chittoor,13.2172,79.1003,60,87
4,3,andhra_pradesh_chittoor,13.2172,79.1003,60,87
4,4,andhra_pradesh_chittoor,13.2172,79.1003,60,87
4,5,andhra_pradesh_chittoor,13.2172,79.1003,55,84
4,6,andhra_pradesh_chittoor,13.2172,79.1003,55,84
5,0,andhra_pradesh_chittoor,13.2172,79.1003,60,87
5,1,andhra_pradesh_chittoor,13.2172,79.1003,60,87
5,2,andhra_pradesh_chittoor,13.2172,79.1003,60,87
5,3,andhra_pradesh_chittoor,13.2172,79.1003,60,87
5,4,andhra_pradesh_chittoor,13.2172,79.1003,60,87
5,5,andhra_pradesh_chittoor,13.2172,79.1003,55,84
5,6,andhra_pradesh_chittoor,13.2172,79.1003,55,84
6,0,andhra_pradesh_chittoor,13.2172,79.1003,97,87
6,1,andhra_pradesh_chittoor,13.2172,79.1003,97,87
6,2,andhra_pradesh_chittoor,13.2172,79.1003,97,87
6,3,andhra_pradesh_chittoor,13.2172,79.1003,97,87
6,4,andhra_pradesh_chittoor,13.2172,79.1003,97,87
6,5,andhra_pradesh_chittoor,13.2172,79.1003,88,84
6,6,andhra_pradesh_chittoor,13.2172,79.1003,88,84
7,0,andhra_pradesh_chittoor,13.2172,79.1003,173,72
7,1,andhra_pradesh_chittoor,13.2172,79.1003,173,72
7,2,andhra_pradesh_chittoor,13.2172,79.1003,173,72
7,3,andhra_pradesh_chittoor,13.2172,79.1003,173,72
7,4,andhra_pradesh_chittoor,13.2172,79.1003,173,72
7,5,andhra_pradesh_chittoor,13.2172,79.1003,158,70
7,6,andhra_pradesh_chittoor,13.2172,79.1003,158,70
8,0,andhra_pradesh_chittoor,13.2172,79.1003,173,72
8,1,andhra_pradesh_chittoor,13.2172,79.1003,173,72
8,2,andhra_pradesh_chittoor,13.2172,79.1003,173,72
8,3,andhra_pradesh_chittoor,13.2172,79.1003,173,72
8,4,andhra_pradesh_chittoor,13.2172,79.1003,173,72
8,5,andhra_pradesh_chittoor,13.2172,79.1003,158,70
8,6,andhra_pradesh_chittoor,13.2172,79.1003,158,70
9,0,andhra_pradesh_chittoor,13.2172,79.1003,173,72
9,1,andhra_pradesh_chittoor,13.2172,79.1003,173,72
9,2,andhra_pradesh_chittoor,13.2172,79.1003,173,72
9,3,andhra_pradesh_chittoor,13.2172,79.1003,173,72
9,4,andhra_pradesh_chittoor,13.2172,79.1003,173,72
9,5,andhra_pradesh_chittoor,13.2172,79.1003,158,70
9,6,andhra_pradesh_chittoor,13.2172,79.1003,158,70
10,0,andhra_pradesh_chittoor,13.2172,79.1003,173,72
10,1,andhra_pradesh_chittoor,13.2172,79.1003,173,72
10,2,andhra_pradesh_chittoor,13.2172,79.1003,173,72
10,3,andhra_pradesh_chittoor,13.2172,79.1003,173,72
10,4,andhra_pradesh_chittoor,13.2172,79.1003,173,72
10,5,andhra_pradesh_chittoor,13.2172,79.1003,158,70
10,6,andhra_pradesh_chittoor,13.2172,79.1003,158,70
11,0,andhra_pradesh_chittoor,13.2172,79.1003,97,87
11,1,andhra_pradesh_chittoor,13.2172,79.1003,97,87
11,2,andhra_pradesh_chittoor,13.2172,79.1003,97,87
11,3,andhra_pradesh_chittoor,13.2172,79.1003,97,87
11,4,andhra_pradesh_chittoor,13.2172,79.1003,97,87
11,5,andhra_pradesh_chittoor,13.2172,79.1003,88,84
11,6,andhra_pradesh_chittoor,13.2172,79.1003,88,84
12,0,andhra_pradesh_chittoor,13.2172,79.1003,85,87
12,1,andhra_pradesh_chittoor,13.2172,79.1003,85,87
12,2,andhra_pradesh_chittoor,13.2172,79.1003,85,87
12,3,andhra_pradesh_chittoor,13.2172,79.1003,85,87
12,4,andhra_pradesh_chittoor,13.2172,79.1003,85,87
12,5,andhra_pradesh_chittoor,13.2172,79.1003,78,84
12,6,andhra_pradesh_chittoor,13.2172,79.1003,78,84
13,0,andhra_pradesh_chittoor,13.2172,79.1003,85,87
13,1,andhra_pradesh_chittoor,13.2172,79.1003,85,87
13,2,andhra_pradesh_chittoor,13.2172,79.1003,85,87
13,3,andhra_pradesh_chittoor,13.2172,79.1003,85,87
13,4,andhra_pradesh_chittoor,13.2172,79.1003,85,87
13,5,andhra_pradesh_chittoor,13.2172,79.1003,78,84
13,6,andhra_pradesh_chittoor,13.2172,79.1003,78,84
14,0,andhra_pradesh_chittoor,13.2172,79.1003,85,87
14,1,andhra_pradesh_chittoor,13.2172,79.1003,85,87
14,2,andhra_pradesh_chittoor,13.2172,79.1003,85,87
14,3,andhra_pradesh_chittoor,13.2172,79.1003,85,87
14,4,andhra_pradesh_chittoor,13.2172,79.1003,85,87
14,5,andhra_pradesh_chittoor,13.2172,79.1003,78,84
14,6,andhra_pradesh_chittoor,13.2172,79.1003,78,84
15,0,andhra_pradesh_chittoor,13.2172,79.1003,85,87
15,1,andhra_pradesh_chittoor,13.2172,79.1003,85,87
15,2,andhra_pradesh_chittoor,13.2172,79.1003,85,87
15,3,andhra_pradesh_chittoor,13.2172,79.1003,85,87
15,4,andhra_pradesh_chittoor,13.2172,79.1003,85,87
15,5,andhra_pradesh_chittoor,13.2172,79.1003,78,84
15,6,andhra_pradesh_chittoor,13.2172,79.1003,78,84
16,0,andhra_pradesh_chittoor,13.2172,79.1003,97,87
16,1,andhra_pradesh_chittoor,13.2172,79.1003,97,87
16,2,andhra_pradesh_chittoor,13.2172,79.1003,97,87
16,3,andhra_pradesh_chittoor,13.2172,79.1003,97,87
16,4,andhra_pradesh_chittoor,13.2172,79.1003,97,87
16,5,andhra_pradesh_chittoor,13.2172,79.1003,88,84
16,6,andhra_pradesh_chittoor,13.2172,79.1003,88,84
17,0,andhra_pradesh_chittoor,13.2172,79.1003,173,72
17,1,andhra_pradesh_chittoor,13.2172,79.1003,173,72
17,2,andhra_pradesh_chittoor,13.2172,79.1003,173,72
17,3,andhra_pradesh_chittoor,13.2172,79.1003,173,72
17,4,andhra_pradesh_chittoor,13.2172,79.1003,173,72
17,5,andhra_pradesh_chittoor,13.2172,79.1003,158,70
17,6,andhra_pradesh_chittoor,13.2172,79.1003,158,70
18,0,andhra_pradesh_chittoor,13.2172,79.1003,173,72
18,1,andhra_pradesh_chittoor,13.2172,79.1003,173,72
18,2,andhra_pradesh_chittoor,13.2172,79.1003,173,72
18,3,andhra_pradesh_chittoor,13.2172,79.1003,173,72
18,4,andhra_pradesh_chittoor,13.2172,79.1003,173,72
18,5,andhra_pradesh_chittoor,13.2172,79.1003,158,70
18,6,andhra_pradesh_chittoor,13.2172,79.1003,158,70
19,0,andhra_pradesh_chittoor,13.2172,79.1003,173,72
19,1,andhra_pradesh_chittoor,13.2172,79.1003,173,72
19,2,andhra_pradesh_chittoor,13.2172,79.1003,173,72
19,3,andhra_pradesh_chittoor,13.2172,79.1003,173,72
19,4,andhra_pradesh_chittoor,13.2172,79.1003,173,72
19,5,andhra_pradesh_chittoor,13.2172,79.1003,158,70
19,6,andhra_pradesh_chittoor,13.2172,79.1003,158,70
20,0,andhra_pradesh_chittoor,13.2172,79.1003,173,72
20,1,andhra_pradesh_chittoor,13.2172,79.1003,173,72
20,2,andhra_pradesh_chittoor,13.2172,79.1003,173,72
20,3,andhra_pradesh_chittoor,13.2172,79.1003,173,72
20,4,andhra_pradesh_chittoor,13.2172,79.1003,173,72
20,5,andhra_pradesh_chittoor,13.2172,79.1003,158,70
20,6,andhra_pradesh_chittoor,13.2172,79.1003,158,70
21,0,andhra_pradesh_chittoor,13.2172,79.1003,173,72
21,1,andhra_pradesh_chittoor,13.2172,79.1003,173,72
21,2,andhra_pradesh_chittoor,13.2172,79.1003,173,72
21,3,andhra_pradesh_chittoor,13.2172,79.1003,173,72
21,4,andhra_pradesh_chittoor,13.2172,79.1003,173,72
21,5,andhra_pradesh_chittoor,13.2172,79.1003,158,70
21,6,andhra_pradesh_chittoor,13.2172,79.1003,158,70
22,0,andhra_pradesh_chittoor,13.2172,79.1003,60,87
22,1,andhra_pradesh_chittoor,13.2172,79.1003,60,87
22,2,andhra_pradesh_chittoor,13.2172,79.1003,60,87
22,3,andhra_pradesh_chittoor,13.2172,79.1003,60,87
22,4,andhra_pradesh_chittoor,13.2172,79.1003,60,87
22,5,andhra_pradesh_chittoor,13.2172,79.1003,55,84
22,6,andhra_pradesh_chittoor,13.2172,79.1003,55,84
23,0,andhra_pradesh_chittoor,13.2172,79.1003,60,87
23,1,andhra_pradesh_chittoor,13.2172,79.1003,60,87
23,2,andhra_pradesh_chittoor,13.2172,79.1003,60,87
23,3,andhra_pradesh_chittoor,13.2172,79.1003,60,87
23,4,andhra_pradesh_chittoor,13.2172,79.1003,60,87
23,5,andhra_pradesh_chittoor,13.2172,79.1003,55,84
23,6,andhra_pradesh_chittoor,13.2172,79.1003,55,84
0,0,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
0,1,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
0,2,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
0,3,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
0,4,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
0,5,andhra_pradesh_srikakulam_district,18.2969,83.8956,50,76
0,6,andhra_pradesh_srikakulam_district,18.2969,83.8956,50,76
1,0,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
1,1,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
1,2,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
1,3,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
1,4,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
1,5,andhra_pradesh_srikakulam_district,18.2969,83.8956,50,76
1,6,andhra_pradesh_srikakulam_district,18.2969,83.8956,50,76
2,0,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
2,1,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
2,2,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
2,3,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
2,4,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
2,5,andhra_pradesh_srikakulam_district,18.2969,83.8956,50,76
2,6,andhra_pradesh_srikakulam_district,18.2969,83.8956,50,76
3,0,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
3,1,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
3,2,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
3,3,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
3,4,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
3,5,andhra_pradesh_srikakulam_district,18.2969,83.8956,50,76
3,6,andhra_pradesh_srikakulam_district,18.2969,83.8956,50,76
4,0,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
4,1,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
4,2,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
4,3,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
4,4,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
4,5,andhra_pradesh_srikakulam_district,18.2969,83.8956,50,76
4,6,andhra_pradesh_srikakulam_district,18.2969,83.8956,50,76
5,0,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
5,1,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
5,2,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
5,3,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
5,4,andhra_pradesh_srikakulam_district,18.2969,83.8956,54,78
5,5,andhra_pradesh_srikakulam_district,18.2969,83.8956,50,76
5,6,andhra_pradesh_srikakulam_district,18.2969,83.8956,50,76
6,0,andhra_pradesh_srikakulam_district,18.2969,83.8956,88,78
6,1,andhra_pradesh_srikakulam_district,18.2969,83.8956,88,78
6,2,andhra_pradesh_srikakulam_district,18.2969,83.8956,88,78
6,3,andhra_pradesh_srikakulam_district,18.2969,83.8956,88,78
6,4,andhra_pradesh_srikakulam_district,18.2969,83.8956,88,78
6,5,andhra_pradesh_srikakulam_district,18.2969,83.8956,80,76
6,6,andhra_pradesh_srikakulam_district,18.2969,83.8956,80,76
7,0,andhra_pradesh_srikakulam_district,18.2969,83.8956,157,65
7,1,andhra_pradesh_srikakulam_district,18.2969,83.8956,157,65
7,2,andhra_pradesh_srikakulam_district,18.2969,83.8956,157,65
7,3,andhra_pradesh_srikakulam_district,18.2969,83.8956,157,65
7,4,andhra_pradesh_srikakulam_district,18.2969,83.8956,157,65
7,5,andhra_pradesh_srikakulam_district,18.2969,83.8956,143,63
7,6,andhra_pradesh_srikakulam_district,18.2969,83.8956,143,63
8,0,andhra_pradesh_srikakulam_district,18.2969,83.8956,157,65
8,1,andhra_pradesh_srikakulam_district,18.2969,83.8956,157,65
8,2,andhra_pradesh_srikakulam_district,18.2969,83.8956,157,65
8,3,andhra_pradesh_srikakulam_district,18.2969,83.8956,157,65
8,4,andhra_pradesh_srikakulam_district,18.2969,83.8956,157,65
8,5,andhra_pradesh_srikakulam_district,18.2969,83.8956,143,63
8,6,andhra_pradesh_srikakulam_district,18.2969,83.8956,143,63
9,0,andhra_pradesh_srikakulam_district,18.2969,83.8956,157,65
9,1,andhra_pradesh_srikakulam_district,18.2969,83.8956,157,65
9,2,andhra_pradesh_srikakulam_district,18.2969,83.8956,157,65
9,3,andhra_pradesh_srikakulam_district,18.2969,83.8956,157,65
9,4,andhra_pradesh_srikakulam_district,18.2969,83.8956,157,65
9,5,andhra_pradesh_srikakulam_district,18.2969,83.8956,143,63
9,6,andhra_pradesh_srikakulam_district,18.2969,83.8956,143,63
10,0,andhra_pradesh_srikakulam_district,18.2969,83.8956,157,65
10,1,andhra_pradesh_srikakulam_district,18.2969,83.8956,157,65
10,2,andhra_pradesh_srikakulam_district,18.2969,83.8956,157,65
10,3,andhra_pradesh_srikakulam_district,18.2969,83.8956,157,65
10,4,andhra_pradesh_srikakulam_district,18.2969,83.8956,157,65
10,5,andhra_pradesh_srikakulam_district,18.2969,83.8956,143,63
10,6,andhra_pradesh_srikakulam_district,18.2969,83.8956,143,63
11,0,andhra_pradesh_srikakulam_district,18.2969,83.8956,88,78
11,1,andhra_pradesh_srikakulam_district,18.2969,83.8956,88,78
11,2,andhra_pradesh_srikakulam_district,18.2969,83.8956,88,78
11,3,andhra_pradesh_srikakulam_district,18.2969,83.8956,88,78
11,4,andhra_pradesh_srikakulam_district,18.2969,83.8956,88,78
11,5,andhra_pradesh_srikakulam_district,18.2969,83.8956,80,76
11,6,andhra_pradesh_srikakulam_district,18.2969,83.8956,80,76
